epoch,loss,recall@20,ndcg@20
1,0.6938396573066712,0.32999952090393253,0.3203641201267651
2,0.6931481480598449,0.2690575560060853,0.23149839042834394
3,0.6879717508951823,0.2603706873192166,0.2184891191037781
4,0.6685076554616293,0.2603706873192166,0.2152930116297856
5,0.6275164410471916,0.2603706873192166,0.21183483265538544
6,0.5738221108913422,0.2603706873192166,0.21134739199521516
7,0.518693333491683,0.2603706873192166,0.21280851298525488
8,0.48388464252154034,0.2603706873192166,0.21215872705314393
9,0.46472678184509275,0.2603706873192166,0.21135302529066508
10,0.44437872171401976,0.2603706873192166,0.21136909911227922
11,0.44192527532577514,0.2603706873192166,0.2113404960513873
12,0.4321628014246623,0.2603706873192166,0.2119800780080427
13,0.423458997408549,0.2603706873192166,0.2119800780080427
14,0.4263377845287323,0.2603706873192166,0.21203732214485374
15,0.42466549078623456,0.2603706873192166,0.21198382418150957
